Dados gravados: 2025-06-17 15:35:41.121568 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:37:16.739187 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.739187 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.744955 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.745469 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.745469 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.745469 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.745469 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.745469 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.751601 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.752737 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.752737 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.755000 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.755000 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.755000 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.755000 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.760553 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.760553 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.763235 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.763235 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.763235 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.763235 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.769356 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.770397 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.772141 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.773196 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.773196 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.773196 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.773196 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.776684 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.777350 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.777350 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.778514 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.786292 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.786292 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.790227 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.791241 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.791241 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.792285 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.792285 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.793236 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.793236 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.794603 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.796065 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.796065 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.797178 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.797391 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.798239 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.798239 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.799244 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.799716 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.800271 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.800271 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.800271 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801476 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801910 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801910 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801910 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801910 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801910 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801910 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.801910 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.805185 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.805185 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.806197 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.806197 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.806197 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.807194 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.807194 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.808193 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.808193 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.809202 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.809518 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.810140 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.810140 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.810140 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.812264 | Bid: 103940.00000000 | Ask: 103940.01000000
Dados gravados: 2025-06-17 15:37:16.812264 | Bid: 103939.88000000 | Ask: 103939.89000000
Dados gravados: 2025-06-17 15:37:16.812264 | Bid: 103939.88000000 | Ask: 103939.89000000
Dados gravados: 2025-06-17 15:37:16.812264 | Bid: 103939.88000000 | Ask: 103939.89000000
Dados gravados: 2025-06-17 15:37:16.812264 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.814969 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.814969 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.815980 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.815980 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.815980 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.816977 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.816977 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.817977 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.818530 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.819516 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.820103 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.820888 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.821047 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.821047 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.822049 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.822049 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.822049 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.823556 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.823556 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.824567 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.824984 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.824984 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.826002 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.826002 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.826644 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.827223 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.827734 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.827734 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.827734 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.827734 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.830030 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.830519 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.830519 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.830519 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.831520 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.831520 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.831520 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.832519 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.832519 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.832519 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.833518 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.833518 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.834540 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.835138 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.835138 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.836968 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.836968 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.837972 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.837972 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.837972 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.838967 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.838967 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.839967 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.839967 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.840735 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.841181 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.841181 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.842255 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.842255 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.843019 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.843582 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.843582 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.843582 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.843582 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.846247 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.846247 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.847257 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.847257 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.848256 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.848256 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.849254 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.849254 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.849254 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.850256 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.850848 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.851562 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852390 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852952 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852952 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852952 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852952 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852952 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852952 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.852952 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.856224 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.856703 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.856703 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.856703 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.857717 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.857717 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.857717 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.858705 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.858705 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.858705 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.860184 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.860777 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.860777 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.861897 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.865889 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.865889 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.865889 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.866917 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.866917 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.871739 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.871739 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.876434 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.878010 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.878544 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.880564 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.881561 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.882051 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.883052 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.885483 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.904080 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.906358 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.919301 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.919301 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.919301 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.919301 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.919301 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.919301 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.919301 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.926345 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.927230 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.927230 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.928746 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.928746 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.953312 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.963721 | Bid: 103937.21000000 | Ask: 103937.22000000
Dados gravados: 2025-06-17 15:37:16.988779 | Bid: 103937.21000000 | Ask: 103937.22000000
